url,title,description,urlToImage,date
https://www.rawstory.com/2019/04/dna-youve-never-seen-thanks-new-nanotechnology-imaging-method/,"DNA as you’ve never seen it before, thanks to a new nanotechnology imaging method - Raw Story","For biologists everywhere, April 25 is auspicious. It is DNA Day and commemorates the date in 1953 when scientists Francis Crick, Rosalind Franklin, James Watson and Maurice Wilkins published seminal scientific papers describing the helical structure of the D…",https://www.rawstory.com/wp-content/uploads/2019/04/DNA-800x430.jpg,2019-04-25
https://www.livescience.com/65318-young-suns-shredding-earth-like-atmospheres.html,There's Basically 'No Chance' for Earth-Like Planets to Form an Atmosphere Around Hot Young Stars - Live Science,"The odds of an atmosphere forming around an Earth-like exoplanet are even slimmer than previously thought, a new study suggests.",https://img.purch.com/h/1000/aHR0cDovL3d3dy5saXZlc2NpZW5jZS5jb20vaW1hZ2VzL2kvMDAwLzEwNS8zNzgvb3JpZ2luYWwvZXhvcGxhbmV0LmpwZw==,2019-04-25
https://www.livescience.com/65300-hawking-black-hole-theory-unlikely.html,One of Stephen Hawking's Most Famous Theories About Black Holes Just Suffered a Huge Blow - Live Science,A groundbreaking search for Hawking's ancient black holes comes back empty-handed.,https://img.purch.com/h/1000/aHR0cDovL3d3dy5saXZlc2NpZW5jZS5jb20vaW1hZ2VzL2kvMDAwLzEwNS8zNTAvb3JpZ2luYWwvSFNDcGljdHVyZTAwLTEwMjR4OTQ4LmpwZw==,2019-04-25
https://www.livescience.com/65320-photons-interact.html,"Inside Giant Atom Smasher, Physicists See the Impossible: Light Interacting with Light - Live Science","Physicists thought this was impossible, until now.",https://img.purch.com/h/1000/aHR0cDovL3d3dy5saXZlc2NpZW5jZS5jb20vaW1hZ2VzL2kvMDAwLzEwNS8zNzkvb3JpZ2luYWwvcGhvdG9uLWVtaXNzaW9uLmpwZw==,2019-04-25
https://phys.org/news/2019-04-sea-decades-old-supervolcano-mystery.html,Sound of the sea solves decades-old supervolcano mystery - Phys.org,Scientists have used the sound of the sea to discover the route taken by hot fluids that feed a supervolcano in southern Italy.,https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/hires/2019/5cc191453fc42.jpg,2019-04-25
https://phys.org/news/2019-04-holy-pleistocene-batman-cave.html,"Holy Pleistocene Batman, the answer's in the cave - Phys.org","Let's say you wanted to solve a 20,000-year-old mystery, where would you start? Perhaps archaeology and geology come to mind. Or, you could sift through a 3-metre pile of bat faeces.",https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/hires/2019/5cc1722cecc0e.jpg,2019-04-25
https://mainichi.jp/english/articles/20190425/p2g/00m/0dm/095000c,Japan succeeds in creating world's 1st man-made crater on asteroid - The Mainichi,TOKYO (Kyodo) -- Japan's Hayabusa2 space probe has successfully created a man-made crater on an asteroid that altered the body's terrain in a historic,https://cdn.mainichi.jp/vol1/2019/03/19/20190319p2a00m0na010000p/0c8.jpg?2,2019-04-25
https://www.nbcnews.com/mach/science/chinese-scientists-insert-human-brain-gene-monkeys-spark-ethical-debate-ncna998076,"Chinese scientists insert human brain gene into monkeys, spark ethical debate - NBC News","Scientists added human genes to monkeys to gain a better understanding of how human brains develop, but the research has triggered ethical debates.",https://media2.s-nbcnews.com/j/newscms/2019_17/2830041/190422-rhesus-macaque-cs-953a_c655bac819e2a742853060862cf2bdd9.nbcnews-fp-1200-630.jpg,2019-04-25
https://www.skyandtelescope.com/astronomy-news/third-planet-found-orbiting-binary-star-system/,Third Planet Found Orbiting Binary Star System Kepler 47 - SkyandTelescope.com,Astronomers have found a third planet circling a pair of stars in the Kepler 47 system.,https://s22380.pcdn.co/wp-content/uploads/circumbinary-planets-art.jpg,2019-04-25
https://scitechdaily.com/95-million-year-old-species-has-scientists-rethinking-the-definition-of-a-crab/,95 Million-Year-Old Species Has Scientists Rethinking The Definition Of A Crab - SciTechDaily,"The crab family just got a bunch of new cousins, including a 95-million-year-old species that will force scientists to rethink the definition of a crab — and perhaps the disparate ways animals evolve over time. An international team of researchers led by Yale…",https://scitechdaily.com/images/Callichimaera-Perplexa.jpg,2019-04-25
https://bgr.com/2019/04/24/star-atmosphere-young-planet-study/,"Young stars love to destroy planet atmospheres, new study suggests - BGR","New exoplanet discoveries have been piling up fast in recent years, and whenever astronomers confirm the existence of another planet there’s always an immediate interest in whether or not tha…",https://boygeniusreport.files.wordpress.com/2018/11/eso1837b.jpg?quality=98&strip=all,2019-04-25
https://www.sciencealert.com/this-is-how-hard-it-is-to-walk-on-earth-after-half-a-year-in-space,Video Shows How Hard It Really Is to Walk on Earth After 6 Months in Space - ScienceAlert,"Going to space is serious business. How serious? Well, let this video from NASA astronaut Drew Feustel tell you.",https://www.sciencealert.com/images/2019-03/processed/drew-feustel-in-space_1024.jpg,2019-04-25
https://phys.org/news/2019-04-genomic-features-good-candidates-domestication.html,Research sheds light on genomic features that make plants good candidates for domestication - Phys.org,"New research published this week identifies the genomic features that might have made domestication possible for corn and soybeans, two of the world's most critical crop species.",https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/hires/2019/researchshed.jpg,2019-04-25
https://dailygalaxy.com/2019/04/one-trillion-times-age-of-the-cosmos-rarest-thing-ever-detected/,“One Trillion Times Age of the Cosmos” –Rarest Thing Ever Detected - The Daily Galaxy --Great Discoveries Channel,"“We actually saw this decay happen. It’s the longest, slowest process that has ever been directly observed, and our dark matter detector was sensitive enough to measure it,” said Ethan Brown, an assistant professor of physics at Rensselaer Polytechnic Institu…",http://dailygalaxy.com/wp-content/uploads/2019/04/hubblepic.jpg,2019-04-25
https://www.sciencealert.com/the-latest-rich-colour-nebula-image-from-hubble-will-make-you-feel-puny,This Special Hubble Birthday Image Will Make You Feel So Incredibly Puny - ScienceAlert,"Since it was first launched on 24 April 1990, NASA's Hubble Space Telescope has made more than 1.4 million observations of nearly 45,000 celestial objects. For its 29th birthday, NASA has singled out just one.",https://www.sciencealert.com/images/2019-04/processed/crabnebula_1024.jpg,2019-04-25
https://www.space.com/launch-abort-systems-of-spacex-boeing.html,The Emergency Launch Abort Systems of SpaceX and Boeing Explained - Space.com,Not all launch abort systems work the same way.,https://cdn.mos.cms.futurecdn.net/mVH5SGWN4KeSYSZQHfMAyD-1200-80.jpg,2019-04-25
https://www.mlive.com/news/2019/04/sleeping-bear-dunes-national-lakeshore-to-conduct-its-first-ever-controlled-fire.html,Sleeping Bear Dunes National Lakeshore to conduct its first-ever controlled fire - MLive.com,"The prescribed burns, which could happen as soon as this week, will occur in two areas within the National Lakeshore’s Platte River District in Benzie County, between Esch and Peterson Roads and west of M-22.",https://www.mlive.com/resizer/lZBm43kphmxghyHDUmb6wQ7c3II=/1200x0/arc-anglerfish-arc2-prod-advancelocal.s3.amazonaws.com/public/Q4HTVGBG5JC67AAVOY2YPF2HMI.jpg,2019-04-25
https://www.sciencedaily.com/releases/2019/04/190424153724.htm,Modern analysis of ancient hearths reveals Neanderthal settlement patterns: Microscopic and molecular evidence at paleolithic hearth sites helps uncover Neanderthal mobility habits - Science Daily,"Ancient fire remains provide evidence of Neanderthal group mobility and settlement patterns and indicate specific occupation episodes, according to a new study.",/images/2019/04/190424153724_1_540x360.jpg,2019-04-25
https://www.al.com/news/2019/04/eerie-rumble-of-mars-quake-captured-by-insight.html,Eerie rumble of 'Mars quake' captured by InSight - AL.com,"On April 6, InSight's seismometer picked up a faint, eerie rumble - the sound, scientists say, of what is likely the first quake recorded on the surface of another planet.",https://www.al.com/resizer/n6Tz1RSgVeJ-h9KvskGtJMsWZGE=/1200x0/arc-anglerfish-arc2-prod-advancelocal.s3.amazonaws.com/public/DR6YLRMKL5DUHNX4GBQFQBYJRU.jpg,2019-04-25
https://phys.org/news/2019-04-vibrant-pigments-bird-feathers-evolution.html,What the vibrant pigments of bird feathers can teach us about how evolution works - Phys.org,A University of Arizona-led research team has shown that evolution is driven by species interaction within a community.,https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/hires/2019/whatthevibra.jpg,2019-04-25
https://www.mirror.co.uk/science/bizarre-crab-googly-eyes-dubbed-14579217,Bizarre crab with GOOGLY eyes dubbed 'platypus of the crab world' - Mirror.co.uk,"Scientists from Yale University have discovered the remains of the new species, which they’ve named Callichimaera perplex",https://i2-prod.mirror.co.uk/incoming/article14579221.ece/ALTERNATES/s1200/198886_web.jpg,2019-04-25
https://sea.mashable.com/science/3446/china-has-big-plans-on-the-moon-it-wants-to-build-a-base,China has big plans on the moon. It wants to build a base. - Mashable SE Asia,A scientific research station.,https://sm.mashable.com/mashable_sea/photo/default/dark-side-of-moon-thoughtco_1jqq.jpg,2019-04-25
